Movie Name,Assignor/ Licensor,Licensee,Date of Agreement,Primary Rights,,,,Secondary Rights,,Holdbacks,Clip Rights,Duration,Derivative Rights,,Ancillary Rights,,Nature of Rights,,,,Details of Film,,,,,,Agreement Start Date,Agreement End Date,"Satellite Rights
Start Date","Satellite Rights
End Date","Internet Rights
Start Date","Internet Rights
End Date","Negative Rights
Start Date","Negative Rights
End Date","Other Rights
Start Date","Other Rights
End Date","Syndication-
Internet Rights",Remarks,Actionables,Satellite TV,,,,,,Satellite TV History,,,,,,DTH VOD,,,,,,Terrestrial TV,,,,,,SVOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVOD,,,,,,AVOD,,,,,,,,,,,,Airborne Rights,,,,,,Surface Rights,,,,,,Ship Rights,,,,,
,,,,Satellite Rights,Internet Rights,Negative Rights,Other Rights,"Satellite Rights
Classification","Internet
Classification",,,,Prequel/ Sequel Rights,Character Rights,Sub-Titling Rights,Dubbing Rights,Nature of Satellite Rights,Nature of Internet Rights,Nature of Negative Rights,Nature of Other Rights,Territory,Cast Details,Director,Release Year,Certification,Color/B/W,,,,,,,,,,,,,,Platform/License,Category,Start Date,End Date,Territory,Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory, Nature Of Rights,Platform/License,Category, Start Date, End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Viacom 18,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Prime Videos,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hotstar,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hoichoi,Category,Start Date,End Date,Territory,Nature of Rights,Platform - Hungama,Category,Start Date,End Date,Territory,Nature of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform/License,Category,Start Date,End Date, Territory,Nature Of Rights,Platform - Youtube,Category,Start Date,End Date,Territory,Nature Of Rights,Type - Air Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Surface Rights,Category,Start Date,End Date,Territory,Nature Of Rights ,Type - Ship Rights,Category,Start Date,End Date,Territory,Nature Of Rights 
Nater Guru,Sinjini Movies,SVF,25-Feb-05,Yes,Yes,,,"Terrestrial TV, DTH, Pay TV, Cable TV","SVOD, AVOD, FVOD, TVOD, IPTV",,,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,"Ranjit Mallick, Jeet, Koel Mallick",Haranath Chakraborty,11-Apr-03,U,Color,25-Feb-05,Perpetual,25-Feb-05,Perpetual,25-Feb-05,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Neel Rajar Deshe,Miracle Movies,SVF,8-Dec-09,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV","on Audio Rights, Theatrical Exploitation",,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Tathoi Deb, Indrani Haldar",Riingo banerjee,,,,8-Dec-09,Perpetual,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,7-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,7-Apr-18,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Nil Nirjane,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Raima Sen, Moon Moon Sen",Subrata Sen,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Nirdharita Shilpir Anupasthitey,Channel B,SVF,15-Nov-12,Yes,Yes,,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Chhabi Biswas, Tulsi Chakraborty, Bhanu Bandopadhyay",Nirmal Dey,,,,15-Nov-12,13-Nov-32,15-Nov-12,13-Nov-32,1-Sep-16,13-Nov-32,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Network,Neo Studios,SVF,9-Sep-20,Yes,Yes,,,"Cable TV, Pay TV Rights, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,"Saswata Chatterjee, Sabyasachi Chakraborty",Saptaswa Basu,11-Jul-05,U,Color,10-Sep-20,Perpetual,10-Sep-20,Perpetual,10-Sep-20,Perpetual,,,,,Yes,,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,Prime Channel,,,,,,,,,,,,Yes,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Nishipadma,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Uttam Kummar, Sabitri Chatterjee",Arbindo Mukhopadya,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Ogo Badhu Sundari,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Uttam Kumar, Sumitra Mukherjee",Salil Dutta,,,,3-Nov-17,Perpetual,,,3-Nov-17,Perpetual,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Paanch Adhyay,RP Techvision Private Limited,SVF,17-Oct-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Non-Exclusive,,,World,"Priyanshu Chatterjee, Dia Mirza",Pratim D. Gupta,,,,1-Dec-17,30-Nov-22,,,1-Dec-17,30-Nov-22,,,,,Hoichoi only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Dec-17,30-Nov-22,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Paapi,Angel Digital (P) Limited,SVF,1-Jun-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, Pay Rights, DTH","AVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Chiranjeet Chakraborty, Debashree Roy",Prabhat Roy,20-Jul-90,U,,1-Jan-18,31-Mar-23,1-Jan-18,31-Mar-23,1-Jan-18,31-Mar-23,,,,,Yes,3 months extension to be taken from Assignor for STAR,,,,,,,,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pagla Ghanta,Echo Entertainment,SVF,13-Apr-13,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Sudeep Mukherjee, Mrinal Mukherjee",Chandan Chakraborty,,,,13-Apr-13,31-Mar-27,13-Apr-13,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,Main Agreement Not Found,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Nishachar,Eskay Video (P) Ltd,SVF,1-May-09,Yes,,,,"Pay TV Rights, DTH",,,,,No,No,Yes (All),No,Exclusive,,,,World,"Satabdi Roy, Purnendu Halde, Indrajit, Biplab Chatterjee",Purnendu Halder,,,,1-May-09,Perpetual,1-May-09,Perpetual,,,,,,,,,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Parinam,Echo Entertainment,SVF,3-Nov-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,,,,,,Non-Exclusive,,,,"Victor Banerjee, Dhiman Chakraborty",Tanmoy Mukhopadhyay,,,,10-Sep-17,9-Sep-21,,,10-Sep-17,9-Sep-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
The Parcel,Adhunik Ventures,SVF,31-May-21,Yes,Yes,,,"Cable TV, DTH, Pay Rights","AVOD, FVOD, SVOD, TVOD, IPTV",,Yes,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,"Rituparna Sengupta, Saswata Chatterjee, Anindya Chatterjee",Churni Ganguly,13-Mar-20,U/A,Color,11-Jun-21,10-Jun-31,11-Jun-21,10-Jun-31,11-Jun-21,10-Jun-31,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Prime Channel,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pavitro Bandhan,Echo Entertainment,SVF,1-Apr-12,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Varsha, Akash, Bijoy Mohanty",Jyoti Das,,,,1-Apr-12,31-Mar-27,1-Apr-12,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,Main Agreement Not Found,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Phoring,Echo Entertainment,SVF,15-Jul-20,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Exclusive,,,World,"Akash Adhikari, Ritwick Chakraborty, Sohini Sarkar",Indranil Roychowdhury,2013,UA,Color,6-Aug-20,5-Aug-25,,,6-Aug-20,5-Aug-25,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Podokkhep,Bangla Talkies,SVF- Prop,11-Sep-07,Yes,,,"Yes ( Airborne Rights, Clip Rights, Hotel Rights, Mechanical Synch Rights, Ship Rights, Surface Transport Rights, other Communication & Broadcasting Rights - excluding Audio Rights & Theatrical Exploitation)","Pay TV, DTH",,,,,No,No,Yes (All),No,Exclusive,,,,World,"Nandita Das, Tota Roy Chowdhury, Soumitra Chatterjee",Suman Ghosh,,,,11-Sep-07,10-Sep-24,11-Sep-07,10-Sep-24,,,,,,,,,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Posto,Windows,SVF,24-Oct-17,Yes,Yes,,,"Cable TV,  , DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,Yes,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Jisshu Sengupta, Mimi Chakraborty, Lily Chakraborty","Shiboprasad Mukherjee, Nandita Roy",12-May-17,U,Color,1-Apr-18,14-Jun-23,1-Apr-18,14-Jun-23,1-Apr-18,14-Jun-23,,,,,Yes,,,,,,,,,STAR,Star Library,15-Jun-18,14-Jun-23,World,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,15-Jun-18,14-Jun-23,World,Non-Exclusive,Yes,,1-Apr-18,23-Nov-22,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Praktan,Windows,SVF,24-Oct-17,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,,Shared Exclusive with STAR,,,World,"Prosenjit Chatterjee, Rituparna Sengupta",Nandita Roy,26-May-16,U/A,Color,5-Jan-18,4-Jan-23,,,5-Jan-18,4-Jan-23,,,,,Yes,Nature of Rights: Shared Exclusive with STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1-Apr-18,4-Jan-23,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Parir Swapno,Echo Entertainment,SVF,13-Apr-13,Yes,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Trina Das, Atanu Maitri",Shyamal Bose,,,,13-Apr-13,31-Mar-29,13-Apr-13,31-Mar-29,1-Sep-16,31-Mar-29,,,,,Yes,Main Agreement Not Found,,Open,,,,,,STAR,Star Library,18-Jun-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,,,,,,,,,,,,,Yes,,18-Jun-18,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Prastar Swakar,Echo Entertainment,SVF,1-Jun-11,Yes,Yes,,,"Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Bhanu Bandopadhyay, Soumitra Chatterjee Sandhya Roy, Gita Dey, Jahar Ray",Salil Dutta,,,,1-Jun-11,31-Mar-24,1-Jun-11,31-Mar-24,1-Sep-11,31-Mar-24,,,,,Restricted to Satellite owned OTT,,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pran Sajani,Bijay Films,SVF,8-Jan-13,Yes,Yes,,,"Cable TV, DTH , Pay TV","SVOD, AVOD, FVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World except Bangladesh,"Tapas Paul, Anuj Ghosh",Narayan Ghosh,1996,U,Color,21-Jul-13,20-Jul-33,21-Jul-13,20-Jul-33,15-May-16,20-Jul-33,,,,,Yes,Territory: Entire World except Bangladesh,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World except Bangladesh,Exclusive,STAR,Star Library,18-Jun-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World except Bangladesh,Shared-Exclusive,,,,,,,Yes,,18-Jun-18,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pratarak,Echo Entertainment,SVF,11-May-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, DTH","SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Prosenjit Chatterjee, Dipankar Dey",Pallab Ghosh,6-Dec-02,U,Color,11-May-17,31-Mar-29,11-May-17,31-Mar-29,11-May-17,31-Mar-29,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pratidwandi,Star Media Ventures,SVF,24-May-20,Yes,Yes,,Yes (Video Rights),"Cable TV, Pay Rights, DTH, ","AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),Yes (All),Exclusive,Exclusive,,,World,"Saswata Chatterjee, Rudranil Ghosh, Saurav Das, Saayoni Ghosh, Maahi Kar, Rini Ghosh",Saptaswa Basu,25-Dec-20,U/A,Color,2-Jul-21,Perpetual,2-Jul-21,Perpetual,2-Jul-21,Perpetual,,,,,Yes,,To execute Agreement with Hoichoi,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,,,,,,,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,,,,,,,Yes,,TBD,TBD,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pratidwandi (2010),GDJ Films,SVF,1-Sep-10,,,Yes,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",on Theatrical Exploitation,,,Yes,Yes,Yes (All),Yes (All),,,Exclusive,,World,"Dipankar Rao, Priya Sengupta",Anup Sengupta,10-Sep-10,U/A,Color,1-Sep-10,Perpetual,,,,,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Prime Channel,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Pratikaar,Angel Digital (P) Limited,SVF,1-Jun-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, Pay Rights, DTH","AVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Victor Banerjee, Debashree Roy",Prabhat Roy,1987,U,,1-Jan-18,31-Mar-30,1-Jan-18,31-Mar-30,1-Jan-18,31-Mar-30,,,,,Yes,3 months extension to be taken from Assignor for STAR,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pratishodh,Angel Digital (P) Limited,SVF,1-Jun-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, Pay Rights, DTH","AVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Prosenjit Chatterjee, Mahua Raychowdhury",Sukhen Das,1981,U,,1-Jan-18,31-Mar-30,1-Jan-18,31-Mar-30,1-Jan-18,31-Mar-30,,,,,Yes,3 months extension to be taken from Assignor for STAR,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Pratisodh,Echo Entertainment,SVF,31-Dec-18,,Yes,,,,"AVOD, FVOD, SVOD, TVOD, IPTV",,,,No,,,,,Non-Exclusive,,,,"Prosenjit Chatterjee, Rachana Banerjee",Anup Sengupta,,,,31-Dec-18,30-Dec-21,,,31-Dec-18,30-Dec-21,,,,,Hoichoi only,Rights Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Prem Parinoy,Echo Entertainment,SVF,13-Jan-10,Yes,Yes,,"Yes ( Airborne Rights, Clip Rights, Hotel Rights, Mechanical Synch Rights, Ship Rights, Surface Transport Rights, other Communication & Broadcasting Rights - excluding Audio Rights & Theatrical Exploitation)","Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV","on Audio Rights, Theatrical Exploitation",Yes,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Suman Halder, Pamela",Sabyasachi,,V/U,Color,13-Jan-10,31-Mar-27,13-Jan-10,31-Mar-27,1-Sep-16,31-Mar-27,,,,,Restricted to Satellite owned OTT,,,Open,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Pratyaghat,Jogori Films,SVF,18-Apr-13,Yes,,,,"Pay TV, DTH,  ",,,Yes,,No,No,No,No,Exclusive,,,,World,"Prosenjit Chatterjee, Dipankar Dey",Shantanu Bhowmik,,,,18-Apr-13,17-Apr-35,18-Apr-13,17-Apr-35,,,,,,,,Agreement for Internet Rights Not Found,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,18-Jun-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,,,,,,,,,,,,,Yes,,18-Jun-18,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Prem Pujari,Channel B,SVF,15-Nov-12,Yes,Yes,,,,"SVOD, AVOD, FVOD, TVOD, NVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Prosenjit Chatterjee, Dipankar Dey",Nandan Dasgupta,,,,15-Nov-12,13-Nov-32,15-Nov-12,13-Nov-32,1-Sep-16,13-Nov-32,,,,,Yes,,Agreement between SVF & Hoichoi Expired- Renewal Pending,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Shared-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,Yes,,1-Apr-20,TBD,World,,,,,,,,Open,,,,,,Viacom,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Premer Pratidan,Echo Entertainment,SVF,13-Jan-10,Yes,Yes,,"Yes ( Airborne Rights, Clip Rights, Hotel Rights, Mechanical Synch Rights, Ship Rights, Surface Transport Rights, other Communication & Broadcasting Rights - excluding Audio Rights & Theatrical Exploitation)","Pay TV, DTH","AVOD, FVOD, SVOD, TVOD, IPTV","on Audio Rights, Theatrical Exploitation",Yes,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Anubhav, Sugena",Debu Patnaik,,U,Color,13-Jan-10,31-Mar-29,13-Jan-10,31-Mar-29,1-Sep-16,31-Mar-29,,,,,Yes,,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,7-Apr-18,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,7-Apr-18,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,,,,,,,Viacom,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Projapati Biscuit,Windows,SVF,24-Oct-17,Yes,Yes,,,"Cable TV,DTH","AVOD, FVOD, SVOD, TVOD, IPTV",,Yes,,No,No,Yes (All),No,Exclusive,Exclusive,,,World,"Sonali Gupta, Rajat Ganguly",Anindya Chatterjee,17-Sep,U/A,Color,1-Apr-18,7-Feb-26,1-Apr-18,7-Feb-26,1-Apr-18,7-Feb-26,,,,,Yes,,,STAR,Star BB,8-Feb-21,7-Feb-26,World,Exclusive,,,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,Yes,,8-Feb-21,7-Feb-26,World,Non-Exclusive,Yes,,1-Apr-18,8-Feb-23,World,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
Premer Pratidan,Echo Entertainment,,,,,,,,,,,,,,,,,,,Exclusive,,"Anubhav, Sugena",Debu Patnaik,,,,,,,,,,,,,,,No Agreement Found,To populate Data from Agreements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open,,,,,,Open,,,,,,Open,,,,,
Pronami Tomay,Angel Digital (P) Limited,SVF,1-Jun-17,Yes,Yes,,Yes ( Mobile Telephone),"Cable TV, Pay Rights, DTH","AVOD, SVOD, TVOD, IPTV",,,,No,No,Yes (All),No,Exclusive,Non-Exclusive,,Exclusive,World,"Prosenjit Chatterjee, Reshma Singh",Prabhat Roy,1989,U,,1-Jan-18,31-Mar-30,1-Jan-18,31-Mar-30,1-Jan-18,31-Mar-30,,,,,Yes,3 months extension to be taken from Assignor for STAR,,VIACOM 18,Viacom Library,1-Apr-23,31-Mar-29,World,Exclusive,STAR,Star Library,14-Dec-17,31-Mar-23,World,Exclusive,Open,,,,,,,,,,,,Yes,,1-Apr-23,31-Mar-29,World,Non-Exclusive,,,,,,,Yes,,14-Dec-17,31-Mar-23,World,Non-Exclusive,,,,,,,,,,,,,Open,,,,,,,,,,,,,,,,,,N/A,,,,,,N/A,,,,,,N/A,,,,,
